id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40075440,"8-10 mn walk to metro&metrobus,MECİDİYEKÖY",254321027,Sezgin,,Sisli,41.07029,28.99218,Private room,74,1,0,,,2,91
40075785,The Pink House,296985202,Habibullah,,Fatih,41.00497,28.96373,Entire home/apt,104,1,16,2020-03-10,1.17,1,0
40076113,Great room in the centre of İstanbul/Beşiktaş,74740565,Can,,Besiktas,41.04296,29.00575,Private room,74,1,3,2020-02-14,0.25,4,365
40076295,Private Room In Taksim Center,40611120,Hande,,Beyoglu,41.03553,28.98662,Private room,82,1,5,2020-11-22,0.36,3,133
40076391,Artificial Modern Flat in the Center İstanbul |B12,262448250,Ekin,,Beyoglu,41.03319,28.98061,Entire home/apt,400,2,9,2020-11-04,0.67,10,362
40077152,cute clean room in the middle of everythig,147328797,Onur,,Kadikoy,40.99693,29.02861,Private room,75,2,0,,,1,365
40078349,Minibusler caddesinde marmara univ goztepe kampusu,64306413,Emre,,Kadikoy,40.9872,29.06199,Shared room,120,2,0,,,1,0
40079603,GLK PREMIER Regency Suites & Spa,309212790,Emin,,Fatih,41.00559,28.9801,Private room,2006,1,0,,,1,365
40079960,Kadikoy Centeral Location (Studio Apartment),97232062,Murat,,Kadikoy,40.9944,29.05723,Entire home/apt,750,1,3,2020-03-16,0.24,5,365
40080211,Beylikdüzü Adnan kahvecide en büyük 1+1 merkezi,295334978,T C Kağan,,Beylikduzu,40.99425,28.62535,Shared room,350,5,0,,,1,179
40080489,Metro otobüs durağı sarı dolmuşlar 5 dk mesafede,214250116,Sercan,,Beyoglu,41.03709,28.97411,Private room,155,1,1,2020-01-01,0.08,1,364
40080515,"Istanbul Airport 30 min, mall of Istanbul 15 min",25979963,Yunus,,Avcilar,41.05655,28.68725,Entire home/apt,409,10,2,2020-12-18,0.85,1,90
40082244,BÜYÜKADA DA YAŞAMANIN KEYFİNİ ÇIKARTIN ..,26794516,Çiğdem,,Adalar,40.87045,29.13276,Entire home/apt,223,15,3,2020-02-10,0.22,1,365
40082293,Beşiktaş merkeze 2 dk yürüme mesafesinde,309227350,Levent,,Besiktas,41.04362,29.00151,Private room,260,5,0,,,1,90
40084000,Cozy Private Room at Taksim,16863373,Nil,,Beyoglu,41.03132,28.98629,Private room,182,1,2,2020-02-17,0.16,4,365
40085336,Tepeüstü ümraniye Ağaoğlu My City 'de,4435063,Burcu,,Umraniye,41.01869,29.12468,Private room,150,1,0,,,1,90
40087192,Amazing and close to Galata Room,20588350,Emre,,Beyoglu,41.02624,28.9736,Private room,111,3,0,,,2,365
40087310,Iman suite Taksim Apartment,303286708,Iman,,Sisli,41.04457,28.98278,Entire home/apt,150,5,6,2020-12-24,0.60,4,83
40087380,home in Osmanbey in the centre of Istanbul,308776823,Sonia,,Sisli,41.04921,28.987,Private room,223,1,0,,,1,178
40087795,Amazing forest view in the heart of istanbul...,190321111,Maher,,Eyup,41.09895,28.94217,Entire home/apt,744,3,0,,,1,363
40088216,34 BEYOGLU CIHANGIR CLEAN COMFORTABLE CITY CENTER,228931394,Lakot,,Beyoglu,41.02802,28.97929,Entire home/apt,185,2,16,2020-11-22,1.26,3,365
40088227,Яхта класса люкс ждет вас!,309275357,Людмила,,Beylikduzu,40.96382,28.66092,Entire home/apt,27254,1,0,,,1,178
40088715,Room in the best and safest place of Istanbul,300095768,Dilan,,Beyoglu,41.03097,28.98292,Private room,200,1,0,,,1,180
40088778,İnşirah  Flat 1+1 with Swimmingpool  and Autopark,21844127,Ogün,,Maltepe,40.93544,29.13637,Entire home/apt,227,30,3,2020-11-14,0.31,8,357
40089524,This is the right place to start for you,295627872,Recep Dicle,,Beyoglu,41.03136,28.96841,Private room,70,1,0,,,1,179
40090659,3 Room comfortable Sea view Flat for 6 pax,18577716,Emrullah,,Fatih,41.00463,28.96973,Entire home/apt,558,1,1,2020-01-01,0.08,1,365
40097546,NEWLY RENOVATED & ULTRA CLEAN 3 BR/2BATH APARTMENT,308453958,Adnan,,Beyoglu,41.02628,28.97219,Entire home/apt,2254,2,12,2020-10-05,0.99,17,0
40099007,Sms Apart Queen Room,308704817,Sms,,Beyoglu,41.02851,28.97728,Shared room,109,1,1,2020-03-15,0.10,4,364
40099240,SMS Apart with Bunk,308704817,Sms,,Beyoglu,41.02716,28.97605,Shared room,109,1,0,,,4,365
40100244,1 + 1 Apartment on İstiklal Street,309455341,Yaşar Serdar,,Beyoglu,41.03338,28.98131,Entire home/apt,250,2,10,2020-12-28,0.82,1,168
40101518,GLK PREMIER Acropol Suites & Spa,309467197,Özhan,,Fatih,41.0057,28.98051,Private room,735,1,0,,,1,365
40101926,GLK PREMIER The Home Suites & Spa,309469390,Ahmet,,Fatih,41.00351,28.9745,Private room,1455,1,0,,,1,180
40101951,Aile icin uygun daire,34747626,Fazıl,,Beylikduzu,41.01298,28.6364,Entire home/apt,223,2,2,2020-01-20,0.17,1,152
40102223,Magnificent Sea View Super Big 3 Bedrooms Duplex,309268330,Tuba,,Besiktas,41.04382,29.00786,Entire home/apt,1808,3,21,2020-11-30,1.57,1,355
40102460,One Bedroom Apartment in Galata (A13),6735146,Noa Luxury Apartments,,Beyoglu,41.02663,28.97694,Entire home/apt,599,3,0,,,19,354
40104325,A cosy room in the heart of Kadiköy,142588151,Müge,,Kadikoy,40.99173,29.02952,Private room,136,2,3,2020-03-31,0.22,1,178
40104381,GLK PREMIER - Deluxe Room,307842816,Ahmet,,Fatih,41.0043,28.97328,Private room,2047,1,0,,,2,365
40104411,GLK PREMIER - Junior Suite Quadriple,307842816,Ahmet,,Fatih,41.00412,28.9729,Private room,2812,1,0,,,2,365
40105186,Nice view and relax studio,306731574,Burak,,Kartal,40.90996,29.19302,Entire home/apt,580,1,1,2019-11-16,0.07,1,180
40107331,Economy Double Rooms in Sarajevo Hotel,309518255,Furkan,,Beyoglu,41.03501,28.97971,Private room,75,1,14,2020-11-18,1.06,15,89
40108120,Cozy Rooms in Sarajevo Hotel,309518255,Furkan,,Beyoglu,41.03447,28.97793,Private room,85,1,2,2020-02-16,0.17,15,89
40109074,FEYZA OLD CİTY APARTMENT(3 PERSON),36618058,Mehmet Cevat,,Fatih,41.00631,28.96964,Entire home/apt,221,2,0,,,10,0
40111475,Nice Couzy Private Room,69933775,Mohammad,,Bahcelievler,40.99242,28.84336,Private room,74,10,0,,,1,364
40111857,Solar house 8,301669972,Ali,,Beyoglu,41.03648,28.97685,Entire home/apt,3242,1,0,,,7,365
40114650,Central location and safe house.,234130200,Apoçino,,Besiktas,41.0458,29.00547,Entire home/apt,521,3,0,,,4,364
40124748,SPACIOUS APARTMENT WITH A TERRACE  IN GÜMÜŞSUYU,3906966,Deniz & Hilmi,,Beyoglu,41.03656,28.98777,Entire home/apt,2715,3,12,2020-10-31,0.97,7,236
40127850,Hotel appartments,214625693,Tarık,,Sisli,41.0547,28.99087,Entire home/apt,500,1,0,,,8,90
40128030,1 Bedroom 1 Living Room w Terrace + Washing/Drying,183337842,Kaan,,Beyoglu,41.02812,28.98357,Entire home/apt,319,4,32,2020-12-30,2.40,28,202
40128274,It's walking dictance to Galata Tower..,229908014,Bermall,,Beyoglu,41.02882,28.97422,Private room,82,1,10,2020-08-22,0.82,3,179
40128626,"Kınalıada'da şahane manzaralı, romantik çatı katı",309682441,Fulya,,Adalar,40.90805,29.05443,Entire home/apt,450,3,7,2020-08-15,0.57,1,88
40128894,MASHATTAN 1+1 BIGGEST TPYE FLAT MASLAK CENTER,306401469,Görkem,,Sisli,41.11261,29.01707,Entire home/apt,300,2,2,2020-09-19,0.44,1,0
40129297,Cozy Center Trp Family Room Near To Blue Mosque,225719048,Vedat,,Fatih,41.00323,28.97098,Private room,145,1,1,2020-03-02,0.10,22,365
40129467,Bugdet Single-Double Room Near To Galata Tower,225719048,Vedat,,Fatih,41.00439,28.97226,Shared room,707,1,0,,,22,0
40129543,DELUX-SINGLE-DOUBLE HOTEL ROOMS at the City Center,225719048,Vedat,,Fatih,41.00357,28.97212,Private room,119,1,1,2020-01-07,0.08,22,0
40129586,Elite 3 Bedroom Family Residence 19 NEW & STYLISH,157100965,Ahmet,,Umraniye,41.03222,29.11194,Entire home/apt,491,13,2,2020-07-31,0.16,38,325
40130162,İtü etiler kapısı,309696567,Semanur,,Sariyer,41.09705,29.03385,Private room,690,1,2,2020-02-27,0.19,1,1
40130729,HUZUR VE SESSİZLİK,223372420,Sirin,,Adalar,40.86866,29.12112,Private room,200,3,0,,,2,364
40134523,Avcılar,307623039,Aydın,,Avcilar,40.99346,28.70782,Private room,200,1,0,,,2,179
40135156,"In Mecidiyeköy square, next to metro and metrobus.",54580932,Tufan,,Sisli,41.06591,28.99433,Entire home/apt,300,3,12,2020-11-02,0.98,2,341
40135720,Misafir odası,309739390,Erdi,,Beyoglu,41.03474,28.97776,Private room,250,1,0,,,1,1
40137050,Kitap odası ve huzur,309749553,Ali,,Uskudar,41.01764,29.02663,Private room,60,1,0,,,1,83
40137693,Friendly & cozy place,309754297,Green,,Fatih,41.02598,28.95535,Entire home/apt,149,3,1,2020-03-18,0.10,1,365
40141130,"Comfortable, near yakacık metro",309839075,Reşad,,Kartal,40.89974,29.22656,Entire home/apt,372,5,0,,,1,88
40145173,ALSAMA SISLI,307820958,Alsama,,Sisli,41.04711,28.98676,Entire home/apt,744,2,0,,,3,91
40145338,Alsama 149,307820958,Alsama,,Sisli,41.04733,28.98598,Entire home/apt,744,2,0,,,3,90
40146107,SPACIOUS! 3BR/2BATH BALCONY SEA VIEW! w/ELEVATOR,308453958,Adnan,,Beyoglu,41.02644,28.96996,Entire home/apt,2887,2,7,2020-10-10,0.58,17,0
40146864,Corner House Suit,303156228,Akın,,Beyoglu,41.04186,28.97785,Entire home/apt,249,2,0,,,2,365
40147070,Eco Double Room in Sarajevo Hotel,309518255,Furkan,,Beyoglu,41.03616,28.97998,Private room,119,1,2,2020-01-28,0.15,15,89
40147381,"İstanbul, Topkapı, Samatya",309909928,Serhat,,Fatih,41.00644,28.92427,Entire home/apt,580,1,1,2019-11-18,0.07,2,0
40147633,"İstanbul, Samatya, Topkapı",309909928,Serhat,,Fatih,41.00825,28.92461,Entire home/apt,580,1,0,,,2,0
40147877,212İstanbulFloor3,7588677,Erhan,,Beyoglu,41.03565,28.98202,Entire home/apt,164,1,14,2020-11-23,1.16,5,349
40147994,"6mins walk to Osmanbey, spacious room 60m2",309916375,Ufuk,,Sisli,41.05606,28.98815,Private room,86,1,0,,,1,89
40148191,MODERN & BRIGHT 3 BR/2BATH APARTMENT w/ELEVATOR!,308453958,Adnan,,Beyoglu,41.02649,28.97146,Entire home/apt,2435,2,4,2020-08-20,0.30,17,0
40148273,altın eviniz,309917555,Ekrem,,Fatih,41.00571,28.96662,Private room,291,1,0,,,1,0
40148580,Bahariye Street,140370613,Eyüp,,Kadikoy,40.9891,29.03084,Entire home/apt,200,4,2,2020-02-03,0.15,1,177
40149729,A comfy room in Istanbul,303233519,Arzuhan&Huseyin,,Eyup,41.07743,28.95233,Private room,230,1,0,,,1,179
40149856,A lightful and spacious condo near Taksim Square,10865098,Gul,,Beyoglu,41.03342,28.98894,Entire home/apt,545,3,0,,,1,88
40150068,A memorable experience in Istanbul,307959893,Arshil,,Beyoglu,41.03482,28.98088,Entire home/apt,409,2,0,,,1,365
40152582,Moda quartier chic d’Istanbul appart pour 3 pers,39459426,Esin,,Kadikoy,40.98046,29.02617,Entire home/apt,543,2,0,,,1,0
40157122,Sony's Cosy Cocoon (Sauna+Gym+Turkish Hamam+Mall),33213714,Sony,,Esenyurt,41.03053,28.67088,Entire home/apt,640,5,0,,,1,180
40158092,Evimden kareler,310004109,Şeyma,,Umraniye,41.01167,29.11594,Private room,70,1,2,2020-01-19,0.17,1,90
40159597,Ozcans Pera Sururi Flats 5,50800210,Hakan&Turkan,,Beyoglu,41.03548,28.97306,Entire home/apt,234,3,19,2020-11-15,1.47,12,348
40163465,We dont need any money for the place,310094013,Telman,,Besiktas,41.04675,29.00581,Shared room,82,1,0,,,1,179
40164294,Osmanbeyde Kiralık Ev,310100904,Cahide,,Sisli,41.05665,28.99013,Entire home/apt,235,1,0,,,1,0
40166247,"Near to Metro , Shopping Centers , City center, 2.",291268557,Gholamreza,,Kagithane,41.07982,29.00564,Entire home/apt,481,3,0,,,3,365
40166671,AMAZING! 4 BR/2BATH UNIQUE HISTORIC APARTMENT,308453958,Adnan,,Beyoglu,41.02421,28.97457,Entire home/apt,3352,2,9,2020-11-07,0.74,17,0
40166825,Home and Workshops. Travel and Gurme trips,1956441,Vitta Svetlana,,Maltepe,40.9328,29.12363,Private room,227,2,0,,,1,90
40167115,Chill and comfortable place in hearth of Beşiktaş,85076709,Efekan,,Besiktas,41.04703,29.01244,Private room,182,2,0,,,1,91
40171116,Comfortable flat with Bosphorus view in Taksim,310215186,Nilhan,,Beyoglu,41.035,28.98695,Entire home/apt,400,2,26,2020-12-23,2.05,1,170
40171175,1-1 Lux Suite Residence With Sea View and Pool,276085081,Mustafa,,Kadikoy,40.96917,29.09071,Entire home/apt,595,2,0,,,1,363
40171483,Şilede Huzur Dolu Bir Tatil İçin Havuzlu Taş Villa,310170144,Adnan Mehmet,,Sile,41.17738,29.34648,Entire home/apt,664,3,32,2020-12-25,2.38,1,180
40171804,"Near to citycenter,Metro,Shopping,Restaurants, 1 F",291268557,Gholamreza,,Kagithane,41.07887,29.00696,Entire home/apt,496,3,0,,,3,358
40172521,İstanbul metrobüse yakın ekonomik Konaklama,277341971,Soner,,Esenyurt,41.02713,28.63393,Private room,80,1,0,,,1,180
40173268,Elite 3 Bedroom Family Residence 18 NEW & STYLISH,157100965,Ahmet,,Umraniye,41.03215,29.11171,Entire home/apt,436,13,3,2020-08-09,0.23,38,361
40173462,1STanbul Top Location 3RD happy-funny-comfortable,217807800,Furkan Tunç,,Beyoglu,41.02571,28.9787,Entire home/apt,518,2,33,2020-10-01,2.45,6,0
40174719,Comfortable safe room,279273202,Muhterem,,Sisli,41.13733,29.00466,Private room,182,4,0,,,1,179
40174978,Evde kız kardeş kalıyorum metroya yürüme mesafesi,310202307,Hasan,,Atasehir,40.96973,29.11435,Private room,74,1,0,,,2,179
40175023,Elite 3 Bedroom Family Residence 17 NEW & STYLISH,157100965,Ahmet,,Umraniye,41.03188,29.11009,Entire home/apt,490,13,3,2020-11-07,0.26,38,338
40175547,Bostancı metroya yaya 5 dakika,310202307,Hasan,,Atasehir,40.96751,29.11398,Private room,74,1,0,,,2,179
40175970,All iNN HOUSE,97751619,All Inn,,Sisli,41.04662,28.98546,Private room,750,1,1,2019-12-26,0.08,1,0
40176740,Confort as your sweet home,275335171,Osman,,Besiktas,41.04301,28.99911,Entire home/apt,163,3,5,2020-07-21,0.41,1,31
40178225,Guzel odam,130800638,Alp Can,,Maltepe,40.94696,29.13004,Private room,372,1,2,2019-12-12,0.15,1,90
40179551,Kadıköy’de her ulaşım aracına yürüme mesafesinde.,228520224,Hüseyin,,Kadikoy,40.99353,29.03929,Private room,223,1,0,,,1,362
40179996,Great location! New apartment with new furniture!,309985389,Osama,,Buyukcekmece,41.00271,28.54274,Entire home/apt,781,1,0,,,1,270
40180404,Sessiz ve sakin,232428447,İsa,,Besiktas,41.05209,29.02397,Private room,150,1,0,,,1,365
40185461,It’s so comfortable place,276794650,Taha,,Kagithane,41.07165,28.98616,Entire home/apt,296,20,0,,,1,364
40186242,Private Room in Besiktas Close to 4. Levent Metro,5965360,Nihat,,Besiktas,41.09407,29.01486,Private room,136,1,0,,,1,62
40187498,STUNNING LOFT WITH TERRACE SEAVIEW,308453958,Adnan,,Beyoglu,41.02645,28.97133,Entire home/apt,2435,2,10,2020-10-29,0.77,17,0
40187822,Akbati 2+1 cozy apartment at Makyol Santral,310365539,Makyol,,Esenyurt,41.05481,28.66685,Entire home/apt,667,3,0,,,1,364
40188784,"A modern newly furnished residence, -1 bedroom",191312008,Deniz,,Avcilar,40.9919,28.7136,Entire home/apt,295,5,8,2020-10-29,0.59,29,356
40190645,Konum olarak çok iyi,309975962,Umut,,Kucukcekmece,40.99283,28.78618,Private room,70,2,0,,,1,1
40190886,İn the middle of the city-sehir merkezinde,203488802,Hikmet,,Fatih,41.02176,28.9273,Private room,79,1,1,2020-01-01,0.08,6,365
40191022,Ease of transportation,308352385,Sedanur,,Umraniye,41.01017,29.18403,Private room,88,1,0,,,1,180
40191681,Exclusiv flat near Bosphorus,38243343,Begüm,,Uskudar,41.01328,29.01173,Entire home/apt,536,5,0,,,3,358
40194804,Studio in Cihangir - Taksim - artist studio,310417350,Sarkis,,Beyoglu,41.03,28.98224,Entire home/apt,300,1,0,,,1,89
40197264,Flat with a garden at the center of Nişantaşı,36705022,Öykü,,Sisli,41.05014,28.99417,Entire home/apt,209,1,2,2020-02-16,0.17,1,90
40198287,Çok iyi konum Metrobüs marmaray 4 dk boğa 10 dk,184641704,Riri,,Kadikoy,40.99329,29.03404,Private room,120,1,0,,,2,365
40199019,Elite 3 Bedroom Family Residence NEW & STYLISH DV,157100965,Ahmet,,Umraniye,41.03164,29.1101,Entire home/apt,467,13,6,2020-11-05,0.49,38,335
40199308,Look like your home :),106704237,Denizhan,,Kadikoy,40.99379,29.02751,Entire home/apt,260,1,0,,,1,358
40200001,Dream Apartment in Dream Valley (1 + 1),306863124,Sweet,,Basaksehir,41.09802,28.77637,Entire home/apt,372,1,1,2020-01-25,0.09,7,365
40200637,للتميز عنوان ارقى المناطق بتركيا بشاك شهير (2+1),306863124,Sweet,,Basaksehir,41.09694,28.7747,Entire home/apt,521,1,0,,,7,365
40200858,5 minutes from Atatürk Airport,16946997,Gökmen,,Bahcelievler,41.01366,28.8207,Private room,164,1,1,2019-12-08,0.08,2,1
40201850,Kır Evi 407 - Deluxe / Country Club,15574669,Yılmazcan,,Beykoz,41.11784,29.22116,Entire home/apt,1600,1,2,2020-10-05,0.28,3,177
40203743,Istanbul Airport Hostel,264568221,Şevval,,Arnavutkoy,41.20505,28.71509,Entire home/apt,595,2,0,,,1,83
40204783,La maison est propre et pratique,310496199,Batuhan,,Uskudar,41.06341,29.06814,Private room,60,1,0,,,1,0
40205492,galata kulesine cok yakin,43206767,Ferdi,,Beyoglu,41.02998,28.97157,Private room,50,1,0,,,1,364
40207491,Super cool and comfortable place,251333761,Martini,,Basaksehir,41.11556,28.77213,Private room,296,1,0,,,1,177
40213277,"Sessiz ve Sakin, ulasim kolay, akilli ve renkli",171249101,Himmet,,Maltepe,40.95222,29.10693,Private room,100,1,1,2020-11-03,0.48,1,365
40214663,White Palace Apart Istanbul,310132485,Raven,,Fatih,41.00401,28.96645,Entire home/apt,363,1,0,,,2,364
40214849,Metrobüse yakın konum E5 üzeri torium alışveriş,310597098,Ebru,,Esenyurt,41.00427,28.68747,Entire home/apt,454,7,0,,,1,1
40216274,Mr Damien1,308484439,Mahamed Damyane,,Fatih,41.0178,28.96332,Private room,149,1,3,2020-02-15,0.24,8,89
40216384,Styling Historical Desing Room to central location,96752845,Özgür,,Beyoglu,41.02802,28.97809,Private room,409,1,5,2020-06-14,0.39,3,180
40216415,Close to all public transportation-Sehir merkezi,203488802,Hikmet,,Fatih,41.02176,28.9273,Private room,59,1,9,2020-11-13,0.77,6,365
40216582,Mr Damien2,308484439,Mahamed Damyane,,Fatih,41.01838,28.96344,Private room,164,1,0,,,8,90
40216704,Şahin Palace,310608690,Cengiz,,Beyoglu,41.03304,28.98415,Entire home/apt,300,1,0,,,1,365
40216724,Mr Damien3,308484439,Mahamed Damyane,,Fatih,41.01812,28.96347,Private room,171,1,1,2019-12-27,0.08,8,89
40216845,Super Clean ST Apartment in the heart of istanbul,259652691,Mert,,Sisli,41.05184,28.98541,Entire home/apt,350,1,1,2020-09-13,0.27,5,150
40218247,Mr Damien,308484439,Mahamed Damyane,,Fatih,41.01943,28.96456,Private room,141,1,0,,,8,0
40218869,Mr Damien04,308484439,Mahamed Damyane,,Fatih,41.01793,28.96538,Private room,141,1,0,,,8,91
40219064,Mr Damien05,308484439,Mahamed Damyane,,Fatih,41.02006,28.96334,Private room,141,1,0,,,8,0
40219157,We promise to be a great host for you,310627694,Shahane,,Beyoglu,41.03941,28.98311,Entire home/apt,454,1,0,,,1,2
40219740,Merkezi konuma sahip ev(Kadıköy),192112660,Ali,,Uskudar,41.01276,29.0573,Shared room,75,1,0,,,1,365
40221304,Furnished shared office room(s) for rent,231146873,Gürkan,,Uskudar,41.05567,29.07468,Private room,70,1,0,,,1,89
40221555,"spacious,Women- Only room, heart of Istanbul!",90709365,Sahar,,Sisli,41.06074,28.98726,Private room,100,2,0,,,2,365
40221735,İstanbul Airport Hotel,307096220,Muhammet,,Arnavutkoy,41.19719,28.72812,Private room,636,1,2,2020-02-14,0.17,5,89
40221900,Nezih semtte ideal daire,121193275,Müge,,Kadikoy,40.97281,29.06636,Entire home/apt,457,1,2,2020-08-03,0.17,1,53
40224781,Mr Damien06,308484439,Mahamed Damyane,,Fatih,41.01854,28.96376,Private room,141,1,0,,,8,89
40225134,Furnished room with terrace and private bathroom,120119110,Ismail,,Sisli,41.04795,28.9828,Private room,149,1,1,2019-12-26,0.08,1,88
40226349,İş merkezlerine çok yakın geniş odalar,199501719,Irfan,,Arnavutkoy,41.20325,28.74154,Entire home/apt,580,1,1,2019-11-28,0.07,1,89
40226901,"Rahatlık, güvenilirlik ve konfor arayanlar için..",213763726,Doğan Can,,Atasehir,40.97375,29.13131,Entire home/apt,124,1,0,,,1,365
40226947,Özel oda,310685186,Halil Ibrahim,,Sisli,41.06955,28.98436,Private room,150,1,0,,,1,89
40227890,Center of life,207483282,Orhan Erhan,,Kadikoy,40.9863,29.02604,Private room,80,1,10,2020-11-18,0.75,1,0
40228708,Beşiktaş akaretler 1+0 +WiFi,301798682,Berkan,,Besiktas,41.04334,29.00005,Entire home/apt,273,3,0,,,6,179
40230031,King Double room,301669972,Ali,,Beyoglu,41.03795,28.97729,Entire home/apt,486,5,2,2020-01-06,0.16,7,365
40231495,"uygun fiyatlar,kolay ulaşımla temiz konaklama.",290447384,Campus,,Avcilar,40.99156,28.72086,Private room,309,1,0,,,2,180
40231608,Cozy room w balcony in a historical building,254056973,Meltem,,Fatih,41.03227,28.94762,Private room,85,1,4,2020-08-26,0.33,1,22
40231739,Best Location for Transportation,186413994,Mehmet Hakan,,Uskudar,41.02176,29.01415,Private room,100,1,0,,,1,0
40231936,Beşiktaş Center 1+1,310718278,Ergin,,Besiktas,41.04418,29.004,Entire home/apt,230,1,2,2020-08-05,0.17,2,0
40232847,Luxury Cozy Brand New Apartment @Moda,35344586,Burak,,Kadikoy,40.98621,29.03043,Entire home/apt,513,7,3,2020-12-18,0.25,1,0
40233030,ZONA SUIT HOTEL,310726761,Taner,,Beyoglu,41.03456,28.97809,Private room,355,1,0,,,1,365
40233159,Beşiktaş Merkez Stüdyo,310718278,Ergin,,Besiktas,41.04609,29.0031,Private room,170,1,1,2020-10-04,0.34,2,0
40241250,STYLISH 5 BR/2BATH WONDERFUL BOSPHORUS VIEW!,308453958,Adnan,,Beyoglu,41.02521,28.97592,Entire home/apt,4064,2,8,2020-10-04,0.61,17,0
40242634,Kadıköy merkezde özel oda,310812702,Büşra,,Kadikoy,41.00231,29.02985,Private room,80,1,1,2019-12-24,0.08,1,90
40243188,Private room in central location - Kadıköy,310720656,Elzem,,Kadikoy,40.99607,29.0365,Private room,100,1,1,2019-12-17,0.08,1,365
40243477,Yalınevler / Göktürk  - 15 Minutes To Airport,196224207,Zilal,,Eyup,41.18586,28.87924,Entire home/apt,818,20,2,2020-09-20,0.16,6,347
